,City,State,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1126,Grand Rapids,Michigan,42.9612,-85.6556,Beijing Restaurant,42.9598047260582,-85.66048622131348,Chinese Restaurant
1127,Grand Rapids,Michigan,42.9612,-85.6556,The Parlor at Cherry Hill Market,42.95961427603706,-85.65124961340138,Ice Cream Shop
1128,Grand Rapids,Michigan,42.9612,-85.6556,Dollar General,42.959879317212724,-85.65949380397797,Discount Store
1129,Grand Rapids,Michigan,42.9612,-85.6556,GRPD - Grand Rapids Pizza & Delivery,42.95990045214251,-85.66043764763708,Pizza Place
1130,Grand Rapids,Michigan,42.9612,-85.6556,Cherry Hill Market,42.95954687721436,-85.65103080490807,Grocery Store
1131,Grand Rapids,Michigan,42.9612,-85.6556,Cherry Park,42.95973893546691,-85.64988700359746,Park
1132,Grand Rapids,Michigan,42.9612,-85.6556,Baldwin Park,42.962832,-85.653734,Park
1133,Huntsville,Alabama,34.6990,-86.6730,Dipwich,34.697254,-86.67333,Sandwich Place
1134,Huntsville,Alabama,34.6990,-86.6730,Fiero Mexican Grill,34.697348,-86.672961,Mexican Restaurant
1135,Huntsville,Alabama,34.6990,-86.6730,Rocket City Tavern,34.696953,-86.673533,New American Restaurant
1136,Huntsville,Alabama,34.6990,-86.6730,"Spaces - Alabama, Huntsville - Spaces Redstone Arsenal",34.6967,-86.6741,Business Service
1137,Huntsville,Alabama,34.6990,-86.6730,TownePlace Suites by Marriott Huntsville West/Redstone Gateway,34.69528445998213,-86.67516897621226,Hotel
1138,Salt Lake City,Utah,40.7769,-111.9310,Northwest Recreation Center,40.77648152653565,-111.92757204463771,Recreation Center
1139,Salt Lake City,Utah,40.7769,-111.9310,All Chay,40.78047630524647,-111.92744402024624,Vegetarian / Vegan Restaurant
1140,Salt Lake City,Utah,40.7769,-111.9310,CupBop,40.77627457185126,-111.93331267538045,Food Truck
1141,Salt Lake City,Utah,40.7769,-111.9310,Salt Lake City KOA,40.7732321,-111.9319305,RV Park
1142,Frisco,Texas,33.1554,-96.8226,Mariana's Taco Shop,33.15136735032508,-96.82400107383728,Mexican Restaurant
1143,Frisco,Texas,33.1554,-96.8226,Frisco ISD Natatorium,33.15971224111387,-96.8212300347702,Pool
1144,Frisco,Texas,33.1554,-96.8226,Deeter Smotherman Field,33.15928752347166,-96.82436283792788,Baseball Stadium
1145,Yonkers,New York,40.9459,-73.8674,South County Trail,40.94314996416015,-73.86546684805913,Trail
1146,Yonkers,New York,40.9459,-73.8674,Just Paving & Masonry Inc.,40.946389516362515,-73.86595487594604,Home Service
1147,Yonkers,New York,40.9459,-73.8674,Roma II Pizza,40.948147999999996,-73.867874,Pizza Place
1148,Yonkers,New York,40.9459,-73.8674,George's Luncheonette,40.94826126098633,-73.86749267578125,Coffee Shop
1149,Yonkers,New York,40.9459,-73.8674,Roma 2,40.948281444097944,-73.86799063549292,Pizza Place
1150,Yonkers,New York,40.9459,-73.8674,Gary J Langer Attorney At Law,40.946739196777344,-73.86434936523438,Lawyer
1151,Yonkers,New York,40.9459,-73.8674,Lucky Way,40.948369,-73.867693,Chinese Restaurant
1152,Yonkers,New York,40.9459,-73.8674,IGA,40.94829890296611,-73.86852558946505,Convenience Store
1153,Yonkers,New York,40.9459,-73.8674,Bryn Mawr Dry Cleaners,40.948439,-73.868915,Dry Cleaner
1154,Yonkers,New York,40.9459,-73.8674,Actors Conservatory Theatre,40.948879,-73.86841696207516,Theater
1155,Yonkers,New York,40.9459,-73.8674,La Bella Italian Deli,40.947972,-73.870649,Deli / Bodega
1156,Yonkers,New York,40.9459,-73.8674,New Beginnings Hair Salon,40.948421478271484,-73.87004089355469,Cosmetics Shop
1157,Yonkers,New York,40.9459,-73.8674,New York Deli,40.948240000000006,-73.871196,Deli / Bodega
1158,Yonkers,New York,40.9459,-73.8674,Wealty,40.94756792182134,-73.86227966838713,Baseball Field
1159,Yonkers,New York,40.9459,-73.8674,Back Patio at The Iceberg,40.94282581327027,-73.86353731843263,BBQ Joint
1160,Amarillo,Texas,35.1999,-101.8302,La Frontera,35.19762479066686,-101.82597815867746,Mexican Restaurant
1161,Amarillo,Texas,35.1999,-101.8302,Fiesta Foods,35.201559,-101.825839,Grocery Store
1162,Amarillo,Texas,35.1999,-101.8302,Toot'n Totum #97,35.203332882094195,-101.83355303564728,Convenience Store
1163,Amarillo,Texas,35.1999,-101.8302,Nu-Castle Diner,35.20243482577647,-101.8319243870203,Diner
1164,Amarillo,Texas,35.1999,-101.8302,Kicked Back Bar,35.202943,-101.831827,Bar
1165,Glendale,California,34.1814,-118.2458,Verdugo Woods Fire Road,34.182703,-118.250275,Trail
1166,Huntington Beach,California,33.6906,-118.0093,Namans Restaurant,33.691032,-118.00524399999999,Food
1167,McKinney,Texas,33.1985,-96.6680,Walmart Neighborhood Market,33.19726407560165,-96.6647040589671,Grocery Store
1168,McKinney,Texas,33.1985,-96.6680,Walmart Pharmacy,33.19746017456055,-96.66455078125,Pharmacy
1169,McKinney,Texas,33.1985,-96.6680,Great Clips,33.19757008624375,-96.66455447673798,Business Service
1170,McKinney,Texas,33.1985,-96.6680,Virginia Pkwy & Hardin Blvd,33.19654942037924,-96.66819464818971,Intersection
1171,Montgomery,Alabama,32.3472,-86.2661,Panera Bread,32.350818797781486,-86.26321747899055,Bakery
1172,Montgomery,Alabama,32.3472,-86.2661,Y's Up At Westminister,32.351190533146884,-86.26392726580532,Gym
1173,Montgomery,Alabama,32.3472,-86.2661,Steak Out,32.351282,-86.264279,Steakhouse
1174,Montgomery,Alabama,32.3472,-86.2661,Jim Masseys,32.35091853489307,-86.26336139915043,Men's Store
1175,Aurora,Illinois,41.7635,-88.2901,Solfisburg Park,41.76639938354492,-88.29096984863281,Baseball Stadium
1176,Aurora,Illinois,41.7635,-88.2901,"Natural Living Landscaping, Inc.",41.76694,-88.290398,Construction & Landscaping
1177,Aurora,Illinois,41.7635,-88.2901,Servando's Auto,41.76699310225332,-88.28986941852723,Auto Garage
1178,Akron,Ohio,41.0805,-81.5214,Lock 3,41.079777894184076,-81.5205524149114,Music Venue
1179,Akron,Ohio,41.0805,-81.5214,Akron Civic Theatre,41.08062040945358,-81.5205283740004,Performing Arts Venue
1180,Akron,Ohio,41.0805,-81.5214,Peanut Shoppe,41.07989664004129,-81.51965282255375,Food & Drink Shop
1181,Akron,Ohio,41.0805,-81.5214,The Lockview,41.07978786758348,-81.51946127414703,Bar
1182,Akron,Ohio,41.0805,-81.5214,Canal Park,41.07772879233005,-81.52209506058517,Baseball Stadium
1183,Akron,Ohio,41.0805,-81.5214,El Gato Taqueria,41.07974794126683,-81.51971689781377,Mexican Restaurant
1184,Akron,Ohio,41.0805,-81.5214,Bricco,41.076902,-81.522422,Italian Restaurant
1185,Akron,Ohio,41.0805,-81.5214,The Game Grill + Bar,41.07854373808743,-81.52121307614512,American Restaurant
1186,Akron,Ohio,41.0805,-81.5214,RubberDucks Team Shop,41.07786962067058,-81.52144798347713,Souvenir Shop
1187,Akron,Ohio,41.0805,-81.5214,Cilantro Thai & Sushi,41.07716737073694,-81.52204570457181,Thai Restaurant
1188,Akron,Ohio,41.0805,-81.5214,Angel Falls,41.08342332935553,-81.51861334161636,Coffee Shop
1189,Akron,Ohio,41.0805,-81.5214,Wafa's Mediterranean American Cuisine,41.08391,-81.51807,Lebanese Restaurant
1190,Akron,Ohio,41.0805,-81.5214,Chick-fil-A,41.078935,-81.519661,Food Service
1191,Akron,Ohio,41.0805,-81.5214,Baxter's Bar,41.07987533490955,-81.5197729944027,Bar
1192,Akron,Ohio,41.0805,-81.5214,Street Treats Grill,41.08132701608316,-81.51906564348802,Deli / Bodega
1193,Akron,Ohio,41.0805,-81.5214,Gone Country Bar,41.076281996448365,-81.52313183128125,Bar
1194,Akron,Ohio,41.0805,-81.5214,PNC Bank,41.081639,-81.519429,Bank
1195,Akron,Ohio,41.0805,-81.5214,Pizza Fire,41.076280685077776,-81.52143682524768,Pizza Place
1196,Akron,Ohio,41.0805,-81.5214,Pad Thai,41.07625584072763,-81.52162219090071,Thai Restaurant
1197,Akron,Ohio,41.0805,-81.5214,Subway,41.07645039291626,-81.52253611957974,Sandwich Place
1198,Akron,Ohio,41.0805,-81.5214,Miraj Hookah Bar,41.07631132660268,-81.52220853509606,Hookah Bar
1199,Akron,Ohio,41.0805,-81.5214,Chase Bank,41.0839707,-81.5177055,Bank
1200,Akron,Ohio,41.0805,-81.5214,Pots & Pans Jamaican Cuisine,41.076831,-81.521603,Caribbean Restaurant
1201,Akron,Ohio,41.0805,-81.5214,Quiznos,41.08327342111939,-81.51847958564764,Sandwich Place
1202,Akron,Ohio,41.0805,-81.5214,Primos Night Club,41.078146418101404,-81.52051274402983,Bar
1203,Akron,Ohio,41.0805,-81.5214,Starbucks,41.07886,-81.519706,Coffee Shop
1204,Akron,Ohio,41.0805,-81.5214,Brubaker's Pub,41.076078573188575,-81.52226577550357,Bar
1205,Akron,Ohio,41.0805,-81.5214,Tear-Ez,41.07613616035537,-81.5223546739937,Gay Bar
1206,Akron,Ohio,41.0805,-81.5214,Barley House,41.079072752322276,-81.52049284709689,Pub
1207,Akron,Ohio,41.0805,-81.5214,Main Street Market,41.07855987548828,-81.52020263671875,Convenience Store
1208,Little Rock,Arkansas,34.7254,-92.3586,C and B Heavenly Catering,34.726941,-92.361733,Food
1209,Tempe,Arizona,33.3884,-111.9318,The Dana Overpass,33.38561827506089,-111.93381920118719,Historic Site
1210,Tempe,Arizona,33.3884,-111.9318,Bamboo Nails and Spa,33.38571002456425,-111.92793883977201,Spa
1211,Tempe,Arizona,33.3884,-111.9318,Farmers Insurance,33.38689,-111.92699,Insurance Office
1212,Tempe,Arizona,33.3884,-111.9318,Friends Of The Tempe Public Library Bookstore,33.391530831684,-111.92799706121855,Bookstore
1213,Overland Park,Kansas,38.8890,-94.6906,Einstein Bros Bagels,38.8861348,-94.6872769,Bagel Shop
1214,Overland Park,Kansas,38.8890,-94.6906,KC Trends Motorsports South,38.88513244945603,-94.69154949880836,Automotive Shop
1215,Overland Park,Kansas,38.8890,-94.6906,Hy-Vee,38.885408,-94.68847,Grocery Store
1216,Overland Park,Kansas,38.8890,-94.6906,GNC,38.88585,-94.687384,Supplement Shop
1217,Overland Park,Kansas,38.8890,-94.6906,China Garden,38.885406235444435,-94.68750203163987,Asian Restaurant
1218,Overland Park,Kansas,38.8890,-94.6906,Great Clips,38.88586754089108,-94.68727909325412,Salon / Barbershop
1219,Overland Park,Kansas,38.8890,-94.6906,Redbox,38.88508658919273,-94.6881375631765,Video Store
1220,Overland Park,Kansas,38.8890,-94.6906,Windham Creek Park,38.889143,-94.69035500000001,Trail
1221,Overland Park,Kansas,38.8890,-94.6906,BioFit Fitness,38.88605472051093,-94.69348998693312,Gym
1222,Overland Park,Kansas,38.8890,-94.6906,Stonegate Jogging Trail,38.89286590626544,-94.68965747167621,Trail
1223,Overland Park,Kansas,38.8890,-94.6906,Antioch Family Care,38.886064087486204,-94.68710304043022,Doctor's Office
1224,Grand Prairie,Texas,32.6869,-97.0211,Jason's Deli,32.687874,-97.023285,Restaurant
1225,Grand Prairie,Texas,32.6869,-97.0211,IKEA,32.69003559980955,-97.02220838401873,Furniture / Home Store
1226,Grand Prairie,Texas,32.6869,-97.0211,IKEA Restaurant,32.690528,-97.021724,Scandinavian Restaurant
1227,Grand Prairie,Texas,32.6869,-97.0211,Healthy Supplements & More,32.685194,-97.01643999999999,Health Food Store
1228,Tallahassee,Florida,30.4551,-84.2534,Orsillo Vision Care & Optical,30.45878016636685,-84.25050526857376,Optical Shop
1229,Tallahassee,Florida,30.4551,-84.2534,Fanny's Garden Cafe,30.457501595284526,-84.25680309534073,Café
1230,Cape Coral,Florida,26.6432,-81.9974,Just Add Muscle,26.641582711185556,-81.99708010422978,Health Food Store
1231,Cape Coral,Florida,26.6432,-81.9974,Bonefish Grill,26.64102392270947,-81.99798412581215,Seafood Restaurant
1232,Cape Coral,Florida,26.6432,-81.9974,House Of Omelets,26.641309784370012,-81.99800053299717,Breakfast Spot
1233,Cape Coral,Florida,26.6432,-81.9974,Stuff-A-Bagel,26.642291265134254,-81.99481682483949,Bagel Shop
1234,Cape Coral,Florida,26.6432,-81.9974,Chen's China Bistro,26.640762545387606,-81.99945771860692,Chinese Restaurant
1235,Cape Coral,Florida,26.6432,-81.9974,Carrabba's Italian Grill,26.643026827239886,-81.99390546073057,Italian Restaurant
1236,Cape Coral,Florida,26.6432,-81.9974,Dante's Coal Fired Pizza,26.641745772213522,-81.99671313832688,Pizza Place
1237,Cape Coral,Florida,26.6432,-81.9974,Around The Clock Fitness,26.6433158,-81.9980479,Gym
1238,Cape Coral,Florida,26.6432,-81.9974,Hurricane Grill & Wings,26.6431961,-81.9934902,Sports Bar
1239,Cape Coral,Florida,26.6432,-81.9974,Diamond Billiards: Sports Bar & Grill,26.6401,-82.00058,Pool Hall
1240,Cape Coral,Florida,26.6432,-81.9974,Batteries Plus Bulbs,26.641309000000003,-81.997342,Other Repair Shop
1241,Cape Coral,Florida,26.6432,-81.9974,Texas Tony's Rib & BrewHouse,26.643539,-81.992602,BBQ Joint
1242,Cape Coral,Florida,26.6432,-81.9974,The UPS Store,26.640223,-81.999953,Shipping Store
1243,Cape Coral,Florida,26.6432,-81.9974,Stevie Tomatos,26.642457395182834,-81.99593226202994,Sports Bar
1244,Cape Coral,Florida,26.6432,-81.9974,Sicily Trattoria,26.64312905634296,-81.99787310776716,Pizza Place
1245,Cape Coral,Florida,26.6432,-81.9974,Zirilli's Chilly Treats,26.642455,-81.996228,Dessert Shop
1246,Cape Coral,Florida,26.6432,-81.9974,Geo's Italian Restaurant,26.64313801709013,-81.99779378518087,Italian Restaurant
1247,Cape Coral,Florida,26.6432,-81.9974,Kobayashi Dojo,26.641403198242188,-81.99746704101562,Martial Arts Dojo
1248,Cape Coral,Florida,26.6432,-81.9974,Thai Nawa Cuisine,26.64216423034668,-81.99563598632812,Thai Restaurant
1249,Cape Coral,Florida,26.6432,-81.9974,Di Cicco's Meats & Deli,26.64228899071154,-81.99550552424402,Shop & Service
1250,Cape Coral,Florida,26.6432,-81.9974,Total Music Source,26.640836,-81.99696,Music Store
1251,Cape Coral,Florida,26.6432,-81.9974,carraba's,26.643192766725903,-81.9938869049944,Italian Restaurant
1252,Cape Coral,Florida,26.6432,-81.9974,Pinch A Penny Pool Patio Spa,26.640432,-81.999558,Pool
1253,Cape Coral,Florida,26.6432,-81.9974,Patriot Pets,26.640452,-81.999687,Pet Store
1254,Cape Coral,Florida,26.6432,-81.9974,Hurricane Grill & Wings,26.643213,-81.993532,Restaurant
1255,Cape Coral,Florida,26.6432,-81.9974,Cape Coral Raquet Club,26.642057166012297,-82.00109054652464,Tennis Court
1256,Cape Coral,Florida,26.6432,-81.9974,Mid-Cape Fitness LLC,26.63997994,-82.00050311,Sporting Goods Shop
1257,Mobile,Alabama,30.6684,-88.1002,The Industry Bar,30.6699233565772,-88.10176840983331,Bar
1258,Mobile,Alabama,30.6684,-88.1002,Whataburger,30.672143213868917,-88.09823669869729,Burger Joint
1259,Mobile,Alabama,30.6684,-88.1002,Dollar General,30.671511101618616,-88.09871705684957,Discount Store
1260,Mobile,Alabama,30.6684,-88.1002,U-Haul Moving & Storage at The Loop,30.671117077294262,-88.10049443347447,Storage Facility
1261,Mobile,Alabama,30.6684,-88.1002,Captain D's,30.672204066705305,-88.10086459682674,Seafood Restaurant
1262,Mobile,Alabama,30.6684,-88.1002,Walmart Neighborhood Market,30.6697357765067,-88.10512661933899,Grocery Store
1263,Mobile,Alabama,30.6684,-88.1002,Andrade's Costume House,30.66937,-88.099376,Tailor Shop
1264,Mobile,Alabama,30.6684,-88.1002,Greyhound Bus Lines,30.670542164969152,-88.1009479816444,Bus Station
1265,Mobile,Alabama,30.6684,-88.1002,Food World,30.671595,-88.09827625751495,Grocery Store
1266,Mobile,Alabama,30.6684,-88.1002,Danny's Floor Coverings,30.666381,-88.096509,Carpet Store
1267,Knoxville,Tennessee,35.9707,-83.9493,Ed Cothern Pool,35.96917720245411,-83.94976522881925,Pool
1268,Knoxville,Tennessee,35.9707,-83.9493,Beardsley Community Farm,35.97046093,-83.947123,Garden
1269,Knoxville,Tennessee,35.9707,-83.9493,jimmy mini Mart,35.9748036056758,-83.94756301051885,Convenience Store
1270,Shreveport,Louisiana,32.4669,-93.7922,1st Choice Janitorial Services LLC,32.47,-93.79,Moving Target
1271,Worcester,Massachusetts,42.2695,-71.8078,Wooberry Frozen Yogurt,42.270956331266376,-71.80831796986385,Frozen Yogurt Shop
1272,Worcester,Massachusetts,42.2695,-71.8078,The Sole Proprietor,42.27113262000342,-71.80722924935921,Seafood Restaurant
1273,Worcester,Massachusetts,42.2695,-71.8078,The Boynton Restaurant & Spirits,42.27095207556052,-71.80727181109822,Bar
1274,Worcester,Massachusetts,42.2695,-71.8078,Sahara Restaurant,42.27092260189873,-71.8085359074841,Middle Eastern Restaurant
1275,Worcester,Massachusetts,42.2695,-71.8078,Boomers Sub & Deli,42.270941872686926,-71.80579751682373,Sandwich Place
1276,Worcester,Massachusetts,42.2695,-71.8078,Tech Pizza,42.270834416666666,-71.808157,Pizza Place
1277,Worcester,Massachusetts,42.2695,-71.8078,The Bean Counter,42.271096367226036,-71.80695657548598,Coffee Shop
1278,Worcester,Massachusetts,42.2695,-71.8078,Bonardi's Formalwear,42.270462,-71.811441,Men's Store
1279,Worcester,Massachusetts,42.2695,-71.8078,D'Angelo Grilled Sandwiches,42.27068694211175,-71.80638447403908,Sandwich Place
1280,Worcester,Massachusetts,42.2695,-71.8078,Honey Farms,42.27096841881781,-71.80642546504926,Grocery Store
1281,Worcester,Massachusetts,42.2695,-71.8078,SUBWAY,42.27075626487341,-71.8090159972387,Sandwich Place
1282,Worcester,Massachusetts,42.2695,-71.8078,Thai Time,42.27106935410985,-71.80680623979697,Thai Restaurant
1283,Worcester,Massachusetts,42.2695,-71.8078,Grille 57,42.2712974882441,-71.80408808577062,Italian Restaurant
1284,Ontario,California,34.0394,-117.6042,Polymesh,34.038791306249756,-117.60666847229005,Arts & Crafts Store
1285,Ontario,California,34.0394,-117.6042,DHL Express ServicePoint,34.04324757450813,-117.60537296533585,Shipping Store
1286,Vancouver,Washington,45.6349,-122.5957,Domino's Pizza,45.6365563543039,-122.59950935840607,Pizza Place
1287,Vancouver,Washington,45.6349,-122.5957,WinCo Foods,45.6389158501106,-122.59725541417964,Supermarket
1288,Vancouver,Washington,45.6349,-122.5957,ampm,45.637113,-122.600821,Convenience Store
1289,Vancouver,Washington,45.6349,-122.5957,Burnt Creek Bridge Loop,45.63459754637662,-122.60033160510558,Trail
1290,Vancouver,Washington,45.6349,-122.5957,Liquor & Wine,45.637749496250635,-122.5979826254747,Liquor Store
1291,Vancouver,Washington,45.6349,-122.5957,Care Medical,45.636293,-122.600673,Pharmacy
1292,Vancouver,Washington,45.6349,-122.5957,Pacific Northwest Computers,45.6320686340332,-122.59097290039062,IT Services
1293,Sioux Falls,South Dakota,43.5383,-96.7320,The Co-op Natural Foods,43.537078985254745,-96.73218627199603,Organic Grocery
1294,Sioux Falls,South Dakota,43.5383,-96.7320,Giliberto's Mexican Taco Shop,43.53877,-96.73082,Mexican Restaurant
1295,Sioux Falls,South Dakota,43.5383,-96.7320,Pita Pit,43.536897,-96.731596,Sandwich Place
1296,Sioux Falls,South Dakota,43.5383,-96.7320,Azteca,43.53815437038316,-96.7317042264844,Mexican Restaurant
1297,Sioux Falls,South Dakota,43.5383,-96.7320,Starbucks,43.542713,-96.73108,Coffee Shop
1298,Sioux Falls,South Dakota,43.5383,-96.7320,Taco John's,43.535515798499745,-96.73098340630531,Fast Food Restaurant
1299,Sioux Falls,South Dakota,43.5383,-96.7320,Toppers Pizza,43.537979,-96.731784,Pizza Place
1300,Sioux Falls,South Dakota,43.5383,-96.7320,Papa John's Pizza,43.539246,-96.73183,Pizza Place
1301,Sioux Falls,South Dakota,43.5383,-96.7320,Wendy’s,43.53915033862851,-96.73096589279339,Fast Food Restaurant
1302,Sioux Falls,South Dakota,43.5383,-96.7320,Domino's Pizza,43.535127,-96.730947,Pizza Place
1303,Sioux Falls,South Dakota,43.5383,-96.7320,Taco Bell,43.538215506056304,-96.7309029486336,Fast Food Restaurant
1304,Sioux Falls,South Dakota,43.5383,-96.7320,KFC,43.53481303211566,-96.73097559920804,Fried Chicken Joint
1305,Sioux Falls,South Dakota,43.5383,-96.7320,Tryon Gym,43.5342882389509,-96.730973172744,Gym
1306,Chattanooga,Tennessee,35.0660,-85.2484,Gina's Therapeutic Massage,35.065497,-85.24615,Massage Studio
1307,Chattanooga,Tennessee,35.0660,-85.2484,Mobile Massage Studio Services,35.065497,-85.24615,Massage Studio
1308,Chattanooga,Tennessee,35.0660,-85.2484,Triple T's Market,35.068033385016626,-85.25115651291982,Convenience Store
1309,Chattanooga,Tennessee,35.0660,-85.2484,Bw's,35.06916355086639,-85.2512121118614,Sandwich Place
1310,Chattanooga,Tennessee,35.0660,-85.2484,Palace,35.06398391723633,-85.25285339355469,Food
1311,Fort Lauderdale,Florida,26.1412,-80.1467,Walgreens,26.13733416013133,-80.14477282762533,Pharmacy
1312,Fort Lauderdale,Florida,26.1412,-80.1467,Sunrise Bakery,26.137701,-80.14465899999999,Bakery
1313,Fort Lauderdale,Florida,26.1412,-80.1467,Puff Puff Pass,26.137,-80.146,Gift Shop
1314,Fort Lauderdale,Florida,26.1412,-80.1467,Betty Buckets And Gifts,26.145311,-80.144684,Gift Shop
1315,Providence,Rhode Island,41.8231,-71.4188,Trinity Repertory Company,41.82204752677112,-71.41630994310545,Theater
1316,Providence,Rhode Island,41.8231,-71.4188,Bolt Coffee Company,41.82318354339503,-71.4160093570041,Café
1317,Providence,Rhode Island,41.8231,-71.4188,Birch,41.82205289694188,-71.41614696399039,American Restaurant
1318,Providence,Rhode Island,41.8231,-71.4188,The Dean,41.82325470173459,-71.41596878266694,Hotel
1319,Providence,Rhode Island,41.8231,-71.4188,Camille's,41.82279443053858,-71.42203892473567,Italian Restaurant
1320,Providence,Rhode Island,41.8231,-71.4188,Gracie's,41.822057,-71.4158905,New American Restaurant
1321,Providence,Rhode Island,41.8231,-71.4188,North,41.823245763990265,-71.41601529222967,Asian Restaurant
1322,Providence,Rhode Island,41.8231,-71.4188,Dunkin' Donuts Center,41.82359319449486,-71.4179720824938,Hockey Arena
1323,Providence,Rhode Island,41.8231,-71.4188,Providence Bruins,41.823621516195225,-71.41790349231059,Hockey Arena
1324,Providence,Rhode Island,41.8231,-71.4188,Massimo,41.82321697089406,-71.4223695740874,Italian Restaurant
1325,Providence,Rhode Island,41.8231,-71.4188,The Vig,41.82283806821498,-71.41834447119018,Bar
1326,Providence,Rhode Island,41.8231,-71.4188,Trinity Brewhouse,41.8224683066776,-71.41686976721512,Brewery
1327,Providence,Rhode Island,41.8231,-71.4188,The Dark Lady,41.82220295891238,-71.41525465692274,Gay Bar
1328,Providence,Rhode Island,41.8231,-71.4188,Foo(d) at AS220,41.82158703223535,-71.4161054516448,New American Restaurant
1329,Providence,Rhode Island,41.8231,-71.4188,AS220,41.82161775968584,-71.41611039725122,Art Gallery
1330,Providence,Rhode Island,41.8231,-71.4188,The Magdalenae Room,41.823208406244355,-71.4157581491733,Cocktail Bar
1331,Providence,Rhode Island,41.8231,-71.4188,Fleming's Prime Steakhouse & Wine Bar,41.82523275918652,-71.41564877048,Steakhouse
1332,Providence,Rhode Island,41.8231,-71.4188,The Grange,41.821241,-71.422588,Vegetarian / Vegan Restaurant
1333,Providence,Rhode Island,41.8231,-71.4188,Providence Coal Fired Pizza,41.82146552611334,-71.41483650122495,Pizza Place
1334,Providence,Rhode Island,41.8231,-71.4188,Bravo Brasserie Restaurant,41.82184033869846,-71.41632512976004,Gastropub
1335,Providence,Rhode Island,41.8231,-71.4188,RED FIN Crudo + Kitchen,41.82377124702317,-71.41397763255621,Bistro
1336,Providence,Rhode Island,41.8231,-71.4188,Rosalina,41.82203929657501,-71.41567286010714,Italian Restaurant
1337,Providence,Rhode Island,41.8231,-71.4188,Alley Cat,41.82230002057265,-71.41539564008349,Bar
1338,Providence,Rhode Island,41.8231,-71.4188,Omni Providence Hotel,41.82513311357268,-71.41541951898034,Hotel
1339,Providence,Rhode Island,41.8231,-71.4188,The Boombox,41.8229487108719,-71.4155708218203,Karaoke Bar
1340,Providence,Rhode Island,41.8231,-71.4188,Angelo's Civita Farnese Restaurant,41.823352281549575,-71.4228865062135,Italian Restaurant
1341,Providence,Rhode Island,41.8231,-71.4188,Yoleni’s - Providence RI store,41.82227119015378,-71.41376528113395,Greek Restaurant
1342,Providence,Rhode Island,41.8231,-71.4188,The Malted Barley,41.8214234621217,-71.41407424944305,Bar
1343,Providence,Rhode Island,41.8231,-71.4188,Craftland,41.82287906412458,-71.4128492725445,Gift Shop
1344,Providence,Rhode Island,41.8231,-71.4188,The Stable,41.82303314198352,-71.41502112335151,Gay Bar
1345,Providence,Rhode Island,41.8231,-71.4188,Friskie Fries,41.823105,-71.414494,American Restaurant
1346,Providence,Rhode Island,41.8231,-71.4188,Joe Marzilli's Old Canteen Italian Restaurant,41.82326326475334,-71.42194648156656,Italian Restaurant
1347,Providence,Rhode Island,41.8231,-71.4188,The Strand,41.82375667605324,-71.4146418608206,Music Venue
1348,Providence,Rhode Island,41.8231,-71.4188,Nami,41.82343531351337,-71.42460307503785,Sushi Restaurant
1349,Providence,Rhode Island,41.8231,-71.4188,CVS pharmacy,41.8260538929755,-71.41539601139675,Pharmacy
1350,Providence,Rhode Island,41.8231,-71.4188,Kitchen,41.82052660668831,-71.42204356278741,Breakfast Spot
1351,Providence,Rhode Island,41.8231,-71.4188,Godiva Chocolatier,41.826886,-71.416505,Chocolate Shop
1352,Providence,Rhode Island,41.8231,-71.4188,"Graduate Providence, Curio Collection by Hilton",41.8244,-71.4134,Hotel
1353,Providence,Rhode Island,41.8231,-71.4188,Cassarino's,41.82339836810756,-71.42381828721088,Italian Restaurant
1354,Providence,Rhode Island,41.8231,-71.4188,Sicilia's Pizzeria,41.82342731326912,-71.42406603815265,Pizza Place
1355,Providence,Rhode Island,41.8231,-71.4188,Roots Cafe,41.82237294220149,-71.41293542482337,Concert Hall
1356,Providence,Rhode Island,41.8231,-71.4188,Big Nazo Lab,41.82364,-71.41294062137604,Art Gallery
1357,Providence,Rhode Island,41.8231,-71.4188,Showcase Providence Place & IMAX,41.8268645,-71.4170169,Multiplex
1358,Providence,Rhode Island,41.8231,-71.4188,Blake's Tavern,41.823083551323386,-71.41475222000216,Sports Bar
1359,Providence,Rhode Island,41.8231,-71.4188,Courtyard Providence Downtown,41.82581587879607,-71.41454726457596,Hotel
1360,Providence,Rhode Island,41.8231,-71.4188,AS220 Mercantile Block,41.82310660211636,-71.41491009015598,Art Gallery
1361,Providence,Rhode Island,41.8231,-71.4188,Figidini,41.82378744137672,-71.41379607366157,Pizza Place
1362,Providence,Rhode Island,41.8231,-71.4188,The Spa @ The Providence Biltmore,41.82450092315091,-71.41335979300587,Spa
1363,Providence,Rhode Island,41.8231,-71.4188,Apple Providence Place,41.8270844,-71.4166198,Electronics Store
1364,Providence,Rhode Island,41.8231,-71.4188,Pinkberry,41.826998,-71.41603,Frozen Yogurt Shop
1365,Providence,Rhode Island,41.8231,-71.4188,Cellar Stories Book Store,41.82287140574262,-71.41466831020003,Bookstore
1366,Providence,Rhode Island,41.8231,-71.4188,Starbucks,41.82461166,-71.41354422,Coffee Shop
1367,Providence,Rhode Island,41.8231,-71.4188,Wise Guys Deli and Pizza,41.823327807176575,-71.42235617785595,Italian Restaurant
1368,Providence,Rhode Island,41.8231,-71.4188,The Providence Eagle,41.82090009155162,-71.41386451753253,Gay Bar
